url_length,num_dots_in_url,num_special_chars,num_subdomains,num_forms,num_inputs,num_password_fields,num_external_links,num_internal_links,num_hidden_fields,num_mailto_links,num_scripts,num_js_functions,has_eval_js,has_escape_js,has_unescape_js,has_settimeout_js,has_setinterval_js,has_https,suspicious_url,num_meta_tags,num_refresh_meta,num_iframes,num_hidden_iframes,num_images,num_images_with_suspicious_url,num_style_tags,num_inline_styles,num_onload_attributes,num_onerror_attributes,num_external_form_actions,label
253149,649,16755,648,7,109,2,113,79,10,1,11,12,0,0,0,1,0,0,1,6,1,0,0,168,0,0,0,0,0,5,0
358509,3408,19788,3407,1,2,0,255,33,1,0,18,13,0,0,0,0,0,0,1,18,0,1,0,41,0,1,14,0,0,1,0
133602,936,6617,935,3,11,1,5,408,5,0,17,4,0,0,0,0,0,0,1,7,0,0,0,247,0,1,537,0,0,0,0
2,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49087,1080,1430,1079,0,0,0,317,3,0,0,10,2,0,1,1,0,0,0,1,11,0,0,0,40,0,0,35,0,0,0,0
6386,7,321,6,1,3,1,0,28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,32,0,0,0,1
42376,610,950,609,2,4,0,50,0,0,0,7,6,0,0,0,0,0,0,1,4,0,0,0,6,0,1,0,0,0,2,1
128242,433,3861,432,1,3,0,0,721,1,0,5,6,0,0,0,0,0,0,0,2,0,3,0,130,0,0,0,0,0,0,0
128188,758,3027,757,1,3,1,7,13,0,0,21,26,0,0,0,0,0,0,1,9,0,0,0,61,0,2,168,0,0,0,1
126833,1089,7329,1088,2,16,1,213,28,12,0,46,40,0,0,0,1,0,0,1,12,0,1,0,32,0,1,76,1,0,1,1
98369,1667,5927,1666,1,8,0,30,187,2,0,21,11,0,0,0,0,0,0,1,34,0,1,0,110,0,0,7,0,34,0,0
465,5,9,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
23652,133,817,132,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,14,0,1,0,0,0,0,1
6817,81,188,80,0,0,0,6,8,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0
187286,8390,10875,8389,1,6,0,32,4,3,0,10,810,0,0,0,1,0,0,1,2,0,0,0,1,0,8,33,3,0,0,0
117480,958,5798,957,3,23,0,199,23,9,1,48,8,0,0,0,0,0,0,1,13,0,0,0,36,0,0,5,0,0,3,1
61191,725,2636,724,5,19,5,0,11,5,0,4,1,0,0,0,0,0,0,1,2,0,0,0,11,0,9,19,0,0,0,1
1655,11,28,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
7342,79,451,78,2,12,3,1,11,3,0,9,0,0,0,0,0,0,0,1,11,0,0,0,2,0,0,0,0,0,0,0
41455,569,3217,568,2,16,2,70,7,8,0,27,17,0,0,0,1,0,0,1,20,0,2,0,41,0,0,14,0,0,2,0
199,2,7,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9280,69,434,68,0,4,0,0,27,0,0,6,2,0,0,0,0,0,0,0,11,0,1,0,1,0,0,0,0,0,0,0
268,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0
344365,3271,17859,3270,30,71,1,378,80,11,0,52,122,0,1,0,0,0,0,1,18,0,1,0,97,0,4,177,0,0,1,0
8984,194,280,193,1,3,1,0,0,0,0,9,9,0,0,0,0,0,0,1,2,0,2,0,0,0,2,5,0,0,0,1
9466,51,262,50,0,0,0,4,5,0,0,6,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
215428,905,6929,904,5,42,1,224,95,13,0,34,15,0,1,1,1,0,0,1,13,0,0,0,32,0,1,43,0,0,1,0
125904,1711,5677,1710,3,4,0,296,51,0,1,19,14,0,0,0,0,0,0,1,5,0,1,0,197,1,6,116,0,0,2,0
376319,3178,11682,3177,2,5,0,455,98,3,0,58,103,0,0,0,1,1,0,1,8,0,0,0,56,0,5,182,0,0,2,0
97588,1020,5642,1019,0,0,0,203,0,0,0,21,23,0,0,0,0,0,0,1,17,0,1,0,73,1,1,5,0,0,0,0
15887,191,361,190,1,1,0,15,27,1,0,7,12,0,0,0,1,1,0,1,3,0,0,0,38,0,0,24,0,0,0,0
3875,30,126,29,0,0,0,1,5,0,0,2,2,0,0,0,0,1,0,0,2,0,0,0,6,0,0,0,0,0,0,1
90828,1119,4137,1118,0,2,0,279,62,0,0,16,33,0,0,0,0,0,0,1,16,0,2,0,31,0,0,69,0,0,0,0
7085,138,271,137,1,7,1,2,2,0,0,13,3,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,1
41356,342,2031,341,9,26,2,24,166,6,0,16,11,0,0,0,0,0,0,1,11,0,0,0,16,2,1,20,0,0,6,0
76729,1051,4018,1050,1,2,0,209,5,0,0,39,23,0,1,1,1,0,0,1,15,0,0,0,18,1,5,48,0,0,1,0
51754,681,1754,680,3,21,2,69,24,12,0,17,20,0,0,0,1,0,0,1,17,0,2,0,6,1,0,1,0,0,1,0
9928,107,208,106,0,0,0,26,0,0,0,1,0,0,0,0,0,0,0,1,6,0,0,0,2,0,0,30,0,0,0,0
126339,1083,7314,1082,2,16,1,213,28,12,0,45,39,0,0,0,1,0,0,1,12,0,1,0,31,0,1,76,1,0,1,1
465900,4252,20146,4251,1,2,0,778,83,0,0,116,114,0,1,1,1,0,0,1,13,0,1,0,186,0,0,142,131,21,1,0
5244,22,127,21,1,3,1,0,0,0,0,10,3,0,0,0,1,0,0,1,2,0,0,0,3,0,0,6,0,0,0,1
9319,174,442,173,1,15,0,47,1,0,0,7,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0,9,0,0,0,0
58873,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
79682,930,2620,929,0,0,0,283,97,0,1,59,16,0,0,0,0,0,0,1,2,0,0,0,10,0,0,46,0,0,0,0
262,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214974,722,7560,721,8,9,0,44,1187,2,2,21,7,0,0,0,1,0,0,1,8,0,1,0,89,0,1,19,0,0,0,0
99882,3374,5824,3373,1,1,0,167,49,0,2,53,60,0,0,0,0,0,0,1,17,0,0,0,25,0,2,23,0,0,1,0
305411,1198,4453,1197,1,4,0,4,199,2,1,26,33,0,0,0,1,1,0,1,3,0,2,0,323,0,6,398,0,0,0,0
90624,953,3366,952,1,14,0,28,79,12,1,131,27,0,0,0,1,0,0,1,20,0,1,0,32,0,1,15,0,0,0,0
140494,4406,6026,4405,1,1,0,179,119,0,0,39,10,0,0,0,0,0,0,1,29,1,1,0,64,0,2,5,0,0,0,0
3223,74,235,73,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,4,0,0,0,1
16519,218,640,217,0,0,0,4,27,0,0,6,5,0,0,0,0,0,0,1,9,0,0,0,9,0,0,2,0,0,0,0
19371,254,589,253,0,0,0,34,2,0,0,13,3,0,0,0,0,0,0,1,3,0,0,0,2,0,1,2,0,0,0,0
3634,23,140,22,1,3,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,7,0,1,1,0,0,0,1
74195,855,4973,854,0,2,0,114,9,0,0,39,20,0,1,0,1,0,0,1,19,0,0,0,19,0,0,93,0,0,0,0
104076,376,2032,375,0,0,0,12,570,0,0,3,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
31606,499,1548,498,1,7,0,148,25,6,1,7,5,0,0,0,0,0,0,1,7,0,0,0,7,0,0,0,0,0,1,0
277405,3104,11133,3103,3,7,0,157,169,0,0,52,20,0,0,0,0,0,0,1,10,0,0,0,59,0,1,79,0,0,0,0
3561,18,137,17,0,0,0,0,5,0,0,1,1,0,0,0,0,0,0,1,3,0,0,0,8,0,3,0,0,0,0,1
41278,455,1775,454,2,4,0,29,33,2,0,20,84,0,0,0,0,0,0,1,6,0,3,0,15,0,0,17,0,0,0,0
91246,570,3079,569,2,32,1,38,189,4,0,52,58,0,0,0,1,0,0,1,5,0,0,0,19,1,0,27,0,0,0,0
101074,1070,5514,1069,3,11,0,239,9,3,0,53,17,0,0,0,0,0,0,1,12,0,3,0,28,2,2,10,0,0,1,0
305842,5354,17504,5353,4,32,0,124,185,4,0,26,47,0,1,0,1,0,0,1,32,0,0,0,51,1,2,32,0,0,0,0
10892,110,520,109,1,2,1,21,3,1,0,10,1,0,0,0,0,0,0,1,2,0,0,0,21,0,0,14,0,0,0,1
83296,1097,4410,1096,3,12,0,10,79,7,0,39,72,0,0,0,0,0,0,1,8,0,0,0,25,0,10,14,0,0,0,0
29955,103,2474,102,1,10,0,7,85,1,0,6,0,0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0
22563,310,1159,309,3,10,1,13,44,3,0,17,15,0,1,0,0,0,0,1,4,0,0,0,41,0,0,2,0,0,2,0
124327,263,3353,262,1,95,0,22,136,3,0,21,4,0,0,0,0,0,0,1,7,0,1,0,26,0,1,37,0,0,0,0
212989,2369,10124,2368,1,2,0,390,23,0,0,21,9,0,0,0,0,0,0,1,41,0,1,0,233,0,0,33,0,0,0,0
6473,52,247,51,1,2,0,0,17,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0
9437,210,282,209,1,2,0,27,2,0,0,5,5,0,0,0,0,0,0,1,4,0,0,0,7,0,0,12,0,0,0,0
126020,1583,3946,1582,1,2,0,109,184,0,1,28,16,0,1,1,0,0,0,1,16,0,1,0,217,0,1,4,0,0,1,0
131436,2096,2051,2095,0,0,0,939,0,0,0,5,3,0,0,0,0,0,0,1,5,0,1,0,0,0,0,1,0,0,0,0
156,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41126,468,2485,467,2,3,0,92,17,0,1,28,7,0,0,0,0,0,0,1,3,0,0,0,0,0,3,6,0,0,1,0
382723,9916,14802,9915,3,39,4,0,8,30,0,7,1097,1,1,1,1,1,0,1,5,0,0,0,1,0,1,5,0,0,0,1
118477,1290,7425,1289,3,12,0,60,117,9,0,11,149,0,0,0,1,0,0,1,13,0,0,0,60,0,0,4,0,0,1,0
60622,2676,3187,2675,6,17,2,31,44,9,0,42,42,0,0,0,1,0,0,1,5,0,2,0,36,0,0,3,0,0,5,0
152538,2823,7316,2822,2,14,2,3,17,3,0,23,133,0,0,0,1,0,0,1,5,0,2,0,1,0,1,87,0,0,0,0
12605,79,310,78,0,0,0,0,1,0,0,8,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
61417,448,1277,447,2,12,3,23,18,2,3,12,3,0,0,0,1,0,0,1,17,0,0,0,16,0,1,7,0,0,2,0
26411,377,1241,376,1,2,0,23,54,0,1,6,1,0,0,0,0,0,0,0,11,0,0,0,10,0,0,8,0,0,0,0
47,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16037,333,894,332,0,0,0,18,2,0,0,25,7,0,0,0,0,0,0,1,3,0,0,0,2,0,2,0,0,0,0,1
60730,718,2614,717,5,19,5,0,8,5,0,4,1,0,0,0,0,0,0,1,2,0,0,0,8,0,9,19,0,0,0,1
619,18,19,17,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
135274,1975,5822,1974,1,3,0,196,3,0,0,98,6,0,0,0,0,0,0,1,17,0,18,0,41,0,0,290,0,0,1,0
129348,2171,4957,2170,1,3,0,382,8,1,0,7,19,0,0,0,0,1,0,0,6,0,0,0,221,0,1,790,0,0,1,0
12438,158,297,157,0,0,0,0,16,0,0,8,21,0,0,0,0,0,0,1,3,0,0,0,4,0,0,4,0,0,0,0
100667,1351,5017,1350,2,5,0,277,6,2,0,24,13,0,1,1,0,0,0,1,24,0,0,0,41,0,1,58,0,0,1,0
3223,74,235,73,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,4,0,0,0,1
15795,273,562,272,1,23,1,12,0,19,0,19,9,0,0,0,0,0,0,1,3,0,0,0,2,0,3,1,0,0,0,1
114356,1704,4967,1703,0,1,0,115,387,0,0,14,2,0,1,1,0,0,0,1,4,0,0,0,117,0,1,14,0,0,0,0
7892,41,276,40,0,0,0,6,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,1,0,0,0,1
116518,711,5653,710,1,2,0,4,181,0,0,22,13,0,1,0,0,0,0,0,13,0,1,0,51,0,0,8,0,0,0,0
91004,1723,4084,1722,1,2,0,310,2,0,0,16,26,0,0,0,0,1,0,1,7,0,1,0,29,0,3,356,0,0,1,0
3274,75,239,74,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,4,0,0,0,1
13210,116,658,115,0,0,0,2,12,0,0,15,5,0,0,0,0,0,0,1,9,0,0,0,11,1,1,24,0,0,0,0
24583,361,1171,360,0,0,0,110,8,0,0,16,3,0,1,1,0,0,0,1,4,0,0,0,19,0,0,24,0,0,0,0
38956,668,1524,667,0,0,0,149,1,0,0,13,7,0,1,1,0,0,0,0,5,0,0,0,37,0,3,0,0,0,0,0
595,16,22,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
105191,876,3395,875,1,2,0,118,5,0,0,18,62,0,0,0,0,1,0,1,20,1,1,0,42,1,0,111,0,0,1,0
23217,447,1057,446,0,0,0,33,14,0,0,27,19,0,0,0,0,0,0,1,15,0,0,0,12,0,2,10,0,0,0,0
58523,1141,3638,1140,4,27,0,10,134,21,0,8,10,0,0,0,1,0,0,1,18,0,0,0,2,0,1,5,0,0,0,0
1282,19,52,18,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
6582,62,220,61,0,0,0,2,15,0,0,1,2,0,1,1,0,0,0,1,6,0,1,0,4,0,1,16,0,0,0,0
23044,324,821,323,1,9,0,2,1,1,0,14,16,0,1,1,0,0,0,1,4,0,1,0,2,0,1,11,0,0,0,1
1556,29,49,28,0,0,0,0,0,0,0,1,5,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
58047,720,2636,719,0,0,0,37,22,0,0,42,30,0,1,1,1,0,0,1,19,0,0,0,32,0,4,4,0,0,0,0
3223,74,235,73,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,4,0,0,0,1
21537,584,1234,583,0,0,0,15,34,0,0,6,0,0,0,0,0,0,0,0,19,0,0,0,22,0,0,0,0,0,0,0
2,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78016,1893,3296,1892,0,0,0,234,21,0,0,35,0,0,1,1,0,0,0,0,4,0,0,0,180,0,1,113,0,0,0,0
32195,291,1186,290,1,6,1,0,3,2,0,5,0,0,0,0,0,0,0,1,2,0,0,0,4,0,13,1,0,0,0,1
34284,527,1583,526,2,2,0,68,1,0,0,20,20,0,1,1,1,0,0,1,24,0,0,0,2,0,3,60,0,0,2,0
22037,382,959,381,2,6,0,118,3,2,0,5,1,0,0,0,0,0,0,1,2,0,1,0,10,0,1,2,0,0,2,1
51712,501,2171,500,2,5,0,16,26,4,0,18,14,0,0,0,0,0,0,1,10,0,1,1,37,0,0,11,0,0,0,0
67507,673,3520,672,1,6,0,101,70,2,0,14,2,0,0,0,0,0,0,1,6,0,0,0,30,0,0,0,0,0,0,0
91104,716,2534,715,2,8,0,49,211,0,0,37,16,0,1,1,1,0,0,1,9,0,1,0,45,0,0,48,0,0,0,0
1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89741,777,6308,776,0,2,0,135,4,0,0,64,25,0,0,0,0,1,0,0,5,0,0,0,51,0,1,63,0,0,0,0
83613,923,4208,922,2,11,1,219,115,7,0,19,10,0,0,0,1,0,0,1,7,0,0,0,40,2,1,117,0,0,0,0
65262,247,1661,246,1,8,0,27,104,7,0,27,9,0,0,0,0,0,0,1,11,0,1,0,10,0,1,6,0,3,0,0
136383,2350,8080,2349,2,5,0,113,5,2,0,53,28,0,0,0,0,0,0,1,17,0,0,0,13,2,14,89,0,0,2,0
27918,513,1426,512,3,7,1,7,5,2,0,18,135,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0
6178,85,290,84,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,16,0,1,0,0,0,0,2,0,0,0,0
13300,155,355,154,1,13,1,5,2,7,0,15,4,0,0,0,0,0,0,1,9,0,0,0,1,0,1,2,0,0,0,1
1519427,13101,68426,13100,7,230,0,491,910,165,0,70,9,0,0,0,0,0,0,1,344,0,1,0,1043,0,0,18,0,0,4,0
132030,2558,2949,2557,1,0,0,0,1,0,0,17,247,0,0,0,1,0,0,1,8,0,2,0,7,0,1,3,1,0,0,0
124014,1794,5681,1793,5,8,0,406,7,3,0,32,52,0,0,0,0,0,0,1,3,0,3,0,55,1,2,27,0,0,5,0
3561,18,137,17,0,0,0,0,5,0,0,1,1,0,0,0,0,0,0,1,3,0,0,0,8,0,3,0,0,0,0,1
3696,20,136,19,0,0,0,0,5,0,0,1,1,0,0,0,0,0,0,1,3,0,0,0,8,1,3,0,0,0,0,1
66604,712,2605,711,2,6,0,50,28,4,0,43,30,0,0,0,0,0,0,1,21,0,0,0,6,0,0,14,0,0,2,0
9216,129,404,128,0,0,0,10,45,0,0,6,3,0,0,0,0,0,0,1,5,0,2,0,20,0,0,4,0,0,0,0
7085,28,393,27,0,0,0,1,5,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,30,0,0,0,0
157145,2748,6458,2747,0,3,0,107,73,2,0,110,112,0,0,0,1,0,0,1,13,0,0,0,4,0,2,76,0,1,0,0
2225,18,94,17,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,5,0,0,0,1
158402,1286,4985,1285,0,0,0,441,12,0,0,25,19,0,0,0,1,1,0,1,17,0,0,0,136,3,2,9,0,0,0,0
10180,251,554,250,0,0,0,3,4,0,0,5,9,0,0,0,0,0,0,1,7,1,0,0,2,1,3,6,1,0,0,1
136674,1542,7923,1541,3,18,0,323,7,13,1,29,21,0,0,0,0,0,0,1,26,0,0,0,102,1,2,10,0,0,2,0
199,15,4,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10938,226,347,225,1,3,0,0,3,0,0,12,27,0,0,0,1,1,0,1,5,0,2,0,5,0,1,3,0,0,0,0
1583,8,62,7,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,1
28102,289,1459,288,2,20,1,0,15,18,0,14,6,0,0,0,0,0,0,1,2,0,0,0,0,0,0,9,0,0,1,1
67264,8,87,7,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,0,0,0,1
57829,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
535,12,10,11,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105018,937,4242,936,3,3,0,9,92,3,0,10,137,0,0,0,0,0,0,1,13,0,0,0,17,0,0,3,0,0,0,0
102779,1097,3921,1096,2,6,0,80,673,2,0,19,2,1,0,0,0,0,0,1,2,0,0,0,113,0,1,172,0,0,0,0
7711,95,356,94,1,3,1,3,5,0,0,2,0,0,0,0,0,0,0,1,5,1,1,0,3,0,2,4,1,0,0,1
154674,1692,8267,1691,6,28,3,375,45,14,0,24,159,0,0,0,0,0,0,1,22,0,0,0,99,0,1,85,0,0,3,0
10347,262,556,261,0,0,0,3,4,0,0,5,9,0,0,0,0,0,0,1,7,1,0,0,2,1,3,6,1,0,0,1
23170,174,872,173,1,10,1,0,51,0,0,4,2,0,0,0,0,0,0,0,1,0,1,1,7,0,2,7,0,0,0,1
122311,1658,6336,1657,1,9,0,22,412,1,0,88,20,0,1,1,1,0,0,1,4,0,1,0,63,0,1,169,0,0,0,0
73667,752,3749,751,1,3,1,15,397,0,0,15,17,0,0,0,0,1,0,1,14,0,8,0,1,0,1,34,0,0,1,0
7314,27,92,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1
40257,654,2226,653,2,2,0,36,1,0,1,36,10,0,0,0,0,0,0,1,7,0,0,0,2,0,6,19,0,0,2,1
46825,551,1804,550,1,3,0,22,2,1,1,14,118,0,0,0,0,0,0,0,4,0,0,0,2,0,0,5,0,0,0,0
134466,2226,7411,2225,2,4,0,298,1,2,0,61,18,0,0,0,0,0,0,1,6,0,0,0,81,0,7,27,0,0,2,0
128943,1106,8035,1105,2,2,0,190,159,0,0,13,151,0,0,0,0,0,0,1,10,0,0,0,18,0,2,1,0,0,2,0
1595,8,88,7,1,4,1,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1
48317,551,1701,550,1,5,0,59,30,3,0,35,29,0,0,0,0,0,0,1,5,0,5,0,12,0,0,28,0,0,0,0
20617,499,942,498,1,4,0,152,12,1,0,6,0,0,0,0,0,0,0,1,8,0,0,0,10,0,0,8,0,0,0,0
160657,1868,8154,1867,3,48,0,42,241,22,0,17,43,0,0,0,0,0,0,1,20,0,0,0,16,0,2,69,0,0,0,0
85672,1403,5084,1402,1,2,0,233,4,0,0,33,25,0,1,1,1,0,0,1,11,0,0,0,76,2,4,22,0,0,1,0
162128,3103,6912,3102,4,20,1,226,8,10,0,103,47,0,1,1,1,0,0,1,69,0,4,0,70,0,5,26,0,0,2,0
13934,196,609,195,1,1,0,0,27,0,0,12,42,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0
52745,287,1183,286,2,9,1,35,52,5,1,11,6,0,1,0,0,0,0,1,5,0,0,0,83,0,1,95,0,0,0,0
379,12,6,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
11605,181,447,180,1,1,0,40,2,0,0,7,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0,0,0,1,1
43342,888,2219,887,2,7,0,22,4,2,0,48,11,0,0,0,0,0,0,1,8,0,0,0,2,0,6,2,0,0,2,1
32206,291,1186,290,1,6,1,0,3,2,0,5,0,0,0,0,0,0,0,1,2,0,0,0,4,0,13,1,0,0,0,1
30311,234,681,233,2,4,1,3,11,1,0,12,2,0,0,0,1,0,0,1,1,0,1,0,47,0,3,7,0,0,1,0
14387,237,359,236,1,4,0,56,2,2,2,5,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,6,0,0,1,1
148028,1441,6109,1440,1,18,0,167,159,7,0,45,32,0,1,0,0,0,0,1,16,0,0,0,95,0,0,60,0,0,0,0
38345,226,1511,225,1,1,0,12,82,0,0,14,8,0,0,0,0,0,0,1,3,0,0,0,8,0,2,74,0,0,0,0
192504,2879,6627,2878,2,8,0,352,34,1,0,28,14,0,0,0,1,0,0,1,28,0,0,0,342,0,5,923,0,0,2,0
165745,1239,6523,1238,2,20,0,95,16,0,0,3,8,0,1,1,0,0,0,1,15,0,0,0,3,0,0,6,0,0,0,0
13425,109,242,108,0,0,0,13,11,0,0,1,2,0,0,0,0,0,0,0,5,0,1,0,2,0,0,1,0,0,0,0
26917,143,1247,142,1,3,0,6,373,2,0,9,1,0,1,0,0,0,0,0,4,0,0,0,24,0,0,1,0,0,1,0
25364,292,1060,291,1,6,1,0,0,2,0,5,0,0,0,0,0,0,0,1,2,0,0,0,3,0,13,0,0,0,0,1
1007,8,39,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1
29059,219,882,218,5,29,1,52,10,1,0,8,4,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,2,0
72139,1336,3369,1335,2,9,0,218,4,6,0,44,21,0,0,0,0,0,0,1,24,0,0,0,14,0,7,5,0,0,1,0
165948,1507,6362,1506,6,12,1,259,167,1,0,26,20,0,0,0,0,0,0,1,6,0,0,0,107,0,0,30,0,0,0,0
57837,281,2208,280,6,17,0,29,156,10,0,24,21,0,0,0,0,0,0,1,5,0,1,0,5,0,1,30,0,0,1,0
143693,2061,3998,2060,1,3,0,616,47,1,0,19,2,1,0,0,0,0,0,1,5,0,0,0,168,0,0,62,0,0,1,0
295,6,10,5,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
256809,2892,8233,2891,1,99,0,365,15,97,0,124,78,0,0,0,1,0,0,1,49,0,1,0,230,0,3,243,0,0,0,0
16146,150,618,149,1,3,0,3,26,2,0,16,7,0,0,0,0,0,0,1,8,0,0,0,29,0,1,11,1,0,1,0
208436,2968,11182,2967,2,5,0,10,551,1,0,16,11,0,0,0,1,0,0,1,5,0,0,0,366,0,3,68,1,0,0,0
215554,1443,8084,1442,3,5,0,273,10,0,0,35,21,0,0,0,1,0,0,1,31,0,0,0,72,0,3,12,0,0,3,0
69269,1140,2842,1139,1,6,1,120,183,3,0,23,7,0,1,0,1,0,0,1,4,0,0,0,233,2,2,20,0,0,0,0
180257,1162,6461,1161,2,65,0,21,254,0,0,26,24,0,1,1,1,0,0,1,14,0,6,0,66,0,2,27,0,0,0,0
539,7,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1
438,5,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60750,717,2614,716,5,19,5,0,8,5,0,4,1,0,0,0,0,0,0,1,2,0,0,0,8,0,9,19,0,0,0,1
200374,916,4858,915,1,23,0,12,83,23,0,67,33,0,0,0,0,0,0,1,20,0,0,0,2,0,2,17,0,0,0,0
30963,297,2047,296,0,0,0,2,147,0,0,11,52,0,0,0,0,0,0,1,5,0,0,0,28,1,1,3,0,0,0,0
6872,58,265,57,1,8,1,1,3,3,0,4,1,1,0,0,0,0,0,1,1,0,0,0,1,1,2,1,0,0,0,1
10405,27,469,26,1,2,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,22,0,0,0,1
3223,74,235,73,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,4,0,0,0,1
849,9,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
80037,473,3308,472,1,16,0,34,91,9,0,8,9,0,0,0,0,1,0,1,3,0,2,0,158,0,2,244,0,0,0,0
185482,407,13713,406,3,6,0,2,1374,0,0,4,0,0,0,0,0,0,0,0,12,0,3,0,204,0,0,4,0,0,0,0
31690,228,1312,227,1,4,0,83,14,2,0,17,2,0,0,0,0,0,0,1,15,0,1,0,9,0,0,3,0,0,1,0
27116,527,1315,526,0,0,0,8,9,0,2,9,136,0,0,0,0,0,0,1,14,0,0,0,11,0,0,13,0,0,0,0
93472,836,4979,835,1,4,0,38,104,4,0,19,159,0,1,1,0,0,0,1,6,0,1,0,14,0,0,3,0,0,0,0
